"Brain_logFC"	"Brain_pval"	"Brain_adj_pval"	"entrez"	"Muscle_logFC"	"Muscle_pval"	"Muscle_adj_pval"	"Liver_logFC"	"Liver_pval"	"Liver_adj_pval"	"All_logFC"	"All_pval"	"All_adj_pval"	"Human_logFC"	"Human_pval"	"Human_adj_pval"	"Rat_logFC"	"Rat_pval"	"Rat_adj_pval"	"Mouse_logFC"	"Mouse_pval"	"Mouse_adj_pval"	"presence_tissues"	"presence_species"	"presence_compound"	"presence_total"	"geommean_pval_tissues"	"geommean_pval_species"
"77"	0.00351856479539383	0.569683984752796	0.773311870864755	"16542"	-0.0927738189012836	2.32332428916816e-11	4.32467993647546e-09	0.0497280298268127	0.166387894640473	0.456154994588549	NA	NA	NA	-0.139235961103944	0.606063450017577	0.850116596107459	NA	NA	NA	-0.108505745517933	0.375125422937061	0.695837560422465	3	2	0	5	0.00115117237973207	NA
"78"	-0.0155444117164811	0.603464984065104	0.794088077301481	"76123"	NA	NA	NA	-0.244902777481889	0.0802963122293419	0.304339427205545	-0.119410355721557	0.0628146709247265	0.640437776939396	NA	NA	NA	-0.353670226430957	0.0441828931546567	0.303590512604407	-0.249945246444094	0.0583854041396315	0.333042330290962	2	2	1	5	NA	NA
"79"	0.0585938511472664	0.528740566411646	0.750235233838773	"77889"	NA	NA	NA	0.576888691681025	0.114849606329855	0.373353940921594	-0.134995936423616	0.0585515900977923	0.634837759779799	-0.703058294741126	0.0546773180713537	0.295648991695813	NA	NA	NA	-0.195224688954388	0.170699554603985	0.512295260760866	2	2	1	5	NA	NA
"80"	-0.063694089449138	0.0212721439714744	0.143568218028132	"103098"	NA	NA	NA	NA	NA	NA	-0.0497325017229556	0.417880976654525	0.812606436169255	-0.518961256415092	0.175477123873989	0.545261279544258	NA	NA	NA	0.113039788273027	0.507168497994949	0.786192627888907	1	2	1	4	NA	NA
"81"	0.0934516316824531	0.0187014693592127	0.132703170024032	"27355"	-0.040268251662785	0.497411268753924	0.841984266320086	-0.178529029632519	0.325256991667765	0.642430421737508	-0.0273889055395501	0.458526002382397	0.828187490012608	0.0143604424049946	0.979000140109872	0.992356705443229	-0.412523565809498	0.09594900902039	0.444211820239333	-0.0389250376580941	0.715545070527795	0.89062173002849	3	3	1	7	0.415595137218325	0.73223486230607
"82"	-0.0841436229985752	0.0493723669652351	0.235808057124155	"67416"	-0.153236581731009	0.21013531539296	0.695086959248051	NA	NA	NA	-0.255141533324263	0.02751566576013	0.603786781350997	-1.37120911000502	4.04159426660254e-06	0.000332644989188334	-0.418870920069804	0.575990777129011	0.855934458414295	-0.21089739613866	0.086261882816647	0.389040290302848	2	3	1	6	NA	0.0480255144473444
"83"	-0.072352714782914	0.474356709878487	0.714756073943198	"56720"	-0.0807435404813486	0.376835979018257	0.807420700206763	-0.201029541406542	0.524267827408345	0.778210142831706	NA	NA	NA	-0.0596516722184721	0.81296045432803	0.929896137353117	-0.468718264714471	0.419974043755911	0.778042319202913	0.0815082397850738	0.63413141759491	0.848576450963412	3	3	0	6	0.765805016619931	0.84991640680372
"84"	-0.174175486987028	0.22607023012558	0.520556423574758	"114249"	0.164161135335851	0.144218699961504	0.612370299090615	NA	NA	NA	-0.170110587267893	0.290794455045654	0.765690860452612	0.81064173649356	0.406714212898027	0.756649923535224	NA	NA	NA	-0.354444748474822	0.0905064686106792	0.394553069185753	2	2	1	5	NA	NA
"85"	-0.0870325652953976	0.436337582704065	0.691052677087879	"68659"	0.218382148605559	0.477289302499504	0.837705083273291	NA	NA	NA	NA	NA	NA	0.131395646947696	0.842489868367883	0.942761399174997	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"86"	-0.0384215655419491	0.482259575372735	0.719148656641644	"15245"	-0.0576947191923364	0.610590667504341	0.877765599979345	-0.160013682672783	0.344264036558727	0.661596998591009	-0.0310177564333611	0.700309656886369	0.915215018739858	0.365582809296998	0.29516056641447	0.690077570034799	-0.706726276166251	0.0382053661837177	0.284963490902295	-0.18733497304439	0.282261610547251	0.61944948611943	3	3	1	7	0.747475425086144	0.495713801221168
"87"	0.157054657897365	0.388877247795716	0.65924249135433	"58203"	0.0317763065004568	0.718083670020627	0.910429413788456	0.562461689533319	0.000265789945340289	0.00510181547623521	0.065853778131268	0.678893106362499	0.909121241121825	0.101842581089775	0.162847136111794	0.527372298671558	NA	NA	NA	0.14600438706057	0.493262473585067	0.775200919013163	3	2	1	6	0.145212969452559	NA
"88"	-0.0702767685113876	0.273329355804164	0.569928930693912	"381738"	0.251942002643531	0.497680593473132	0.841984266320086	NA	NA	NA	NA	NA	NA	0.329753162565147	0.172476125708288	0.541252134214707	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"89"	-0.0473767092222779	0.202106581103343	0.494210918854399	"219228"	-0.170028781983674	0.28770162033803	0.760870662815253	NA	NA	NA	-0.22262885411632	0.000449631850101872	0.183698083419068	-1.04286807663052	0.323541305743486	0.707912084692341	-0.934206509311447	0.0868351727423093	0.427066289836146	-0.216497555813186	0.0333910021217777	0.264470908052065	2	3	1	6	NA	0.43080841209241
"90"	-0.0921234413234813	0.171722320226151	0.456985216529043	"54195"	-0.0738404881711668	0.102639135249172	0.530502927213563	-0.435230304396185	1.06440936728663e-11	1.89089193482683e-09	-0.0585563427784569	0.545858338044585	0.859680755840658	-1.50325063632756	0.0015248163640994	0.0305760816725129	-0.217976876863351	0.472338911393109	0.804441680227457	-0.0274323965055189	0.78174418744355	0.916942857732036	3	3	1	7	0.000771055338333739	0.282535412151456
"91"	0.00788839892890806	0.867376122831544	0.934876852605287	"107999"	-0.099121379588748	0.170342218861966	0.650780600361503	NA	NA	NA	NA	NA	NA	-0.237403890803741	0.687720353276121	0.882931006623188	NA	NA	NA	0.163955763049915	0.369029251055477	0.690093302971635	2	2	0	4	NA	NA
"92"	-0.0855952808133685	0.0182799883748468	0.131523632791527	"12552"	-0.0589550940133495	0.0290641429891696	0.281948839880636	NA	NA	NA	0.00143533622072556	0.98501386368089	0.995479852221932	-0.51766229794888	0.151701905906779	0.507828226178442	NA	NA	NA	-0.0428545876554093	0.77843032586944	0.916014078419196	2	2	1	5	NA	NA
"93"	-0.080157137041263	0.0839943376629799	0.315910202602735	"73173"	-0.0385023416653532	0.620550279676955	0.881270067574306	-0.240304224804007	0.374431443466688	0.681605159294393	0.00138160209318008	0.988568100021989	0.997213244392135	0.150891067797136	0.730911711564771	0.896598701285961	-0.0659489282589926	0.865533612952465	0.961837038171126	-0.317534425619107	0.141694903277516	0.481679063163803	3	3	1	7	0.57464793035133	0.746137940235495
"94"	0.155741668577397	0.325522736571621	0.614488953339439	"217304"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0789701204614324	0.292253647901417	0.686906017511112	NA	NA	NA	0.158635983892596	0.518138838235025	0.790677841083049	1	2	0	3	NA	NA
"95"	-0.0278657966267925	0.047237342799756	0.230905476646452	"18163"	-0.723818153841852	0.39006996162142	0.810181986301703	NA	NA	NA	0.036847473205539	0.640701880728362	0.89531786611252	-0.269080561746404	0.349167875377627	0.725928917036934	NA	NA	NA	-0.131750118603708	0.430552711141912	0.73569693589113	2	2	1	5	NA	NA
"96"	0.020830628029298	0.724129818058467	0.861975725493198	"16949"	0.0460301615826259	0.76156259643928	0.926093491802324	0.137398209496797	0.1151123704162	0.373939790595473	0.171815266602994	0.0469610902448014	0.625195338602534	1.04711192416482	0.203948583746711	0.587688319412692	0.105045509334477	0.85855908015985	0.959397480638081	0.0286280843312699	0.878938625834151	0.956725981773109	3	3	1	7	0.668319063617734	0.814037478354421
"97"	-0.0637092529224691	0.208135578203452	0.501960817496245	"60596"	-0.0586934051051508	0.00325352347521644	0.0621093975774463	-0.232611386788882	0.307156590984025	0.622977101928647	-0.0741229536869887	0.248448647608251	0.751020290839778	-0.5959814401084	0.0045957534156946	0.0635955995182109	-0.448912966392203	0.0871461064386494	0.428154558948323	-0.0118789334551779	0.864113789619696	0.95155180137478	3	3	1	7	0.268802357272119	0.295905718446762
"98"	0.00373029914611464	0.826883934518485	0.91709482158728	"12189"	-0.0165020090004712	0.797213199166292	0.937164857130449	0.229899559530944	0.657542689248427	0.850440651618951	0.00311529734159793	0.907465077580883	0.976989296340353	0.103041318624436	0.0337376985725345	0.222730387550186	-0.060104652272454	0.810838196790444	0.944931379374394	-0.228650528306677	0.177690404956071	0.519223453852592	3	3	1	7	0.900792474121278	0.478091859067534
"99"	-0.136183089193006	0.0133989932413195	0.110533443629284	"14086"	-0.0544321479496444	0.314615407352229	0.781476636577643	NA	NA	NA	-0.0349128130414038	0.493807827125183	0.841835917994924	-1.06281867573445	0.0846321781080397	0.375127148692359	NA	NA	NA	-0.00233206355497918	0.972580734680385	0.989733687911947	2	2	1	5	NA	NA
"100"	-0.0383939736409102	0.188770217880063	0.479331806091586	"218639"	-0.0410323070006749	0.779304791021792	0.93108890399789	-0.0163212749247496	0.933012150640361	0.977574891268841	NA	NA	NA	-0.857344171557647	0.203373065024677	0.58670541113116	NA	NA	NA	-0.0916842021130142	0.170943755271777	0.512295260760866	3	2	0	5	0.758448003277652	NA
